0.00	0.0000
0.08	0.0119
0.16	0.0238
0.24	0.0356
0.32	0.0475
0.40	0.0594
0.48	0.0712
0.55	0.0831
0.63	0.0950
0.71	0.1068
0.79	0.1187
0.87	0.1303
0.95	0.1418
1.03	0.1525
1.11	0.1625
1.19	0.1715
1.27	0.1796
1.35	0.1869
1.43	0.1937
1.51	0.1998
1.59	0.2057
1.66	0.2112
1.74	0.2163
1.82	0.2213
1.90	0.2260
1.98	0.2304
2.06	0.2349
2.14	0.2390
2.22	0.2429
2.30	0.2468
2.38	0.2505
2.46	0.2542
2.54	0.2579
2.62	0.2613
2.70	0.2647
2.78	0.2683
2.86	0.2715
2.94	0.2746
3.02	0.2777
3.10	0.2807
3.18	0.2838
3.26	0.2868
3.34	0.2896
3.41	0.2925
3.49	0.2956
3.57	0.2983
3.65	0.3011
3.73	0.3038
3.81	0.3065
3.89	0.3091
3.97	0.3118
4.05	0.3144
4.13	0.3169
4.21	0.3195
4.29	0.3218
4.37	0.3245
4.45	0.3269
4.53	0.3293
4.61	0.3317
4.69	0.3341
4.77	0.3365
4.85	0.3388
4.93	0.3411
5.01	0.3435
5.09	0.3458
5.17	0.3480
5.25	0.3503
5.32	0.3520
5.40	0.3546
5.48	0.3568
5.56	0.3590
5.64	0.3612
5.72	0.3632
5.80	0.3654
5.88	0.3675
5.96	0.3695
6.04	0.3716
6.12	0.3736
6.20	0.3757
6.28	0.3776
6.36	0.3797
6.44	0.3816
6.52	0.3836
6.60	0.3856
6.68	0.3875
6.76	0.3893
6.84	0.3913
6.92	0.3931
7.00	0.3950
7.08	0.3969
7.15	0.3986
7.23	0.4005
7.31	0.4023
7.39	0.4041
7.47	0.4058
7.55	0.4076
7.63	0.4093
7.71	0.4110
7.79	0.4127
7.87	0.4144
7.95	0.4161
8.03	0.4177
8.11	0.4194
8.19	0.4210
8.27	0.4225
8.35	0.4241
8.43	0.4256
8.51	0.4272
8.59	0.4287
8.67	0.4302
8.75	0.4316
8.82	0.4330
8.90	0.4345
8.98	0.4359
9.06	0.4373
9.14	0.4386
9.22	0.4400
9.30	0.4413
9.38	0.4426
9.46	0.4439
9.54	0.4452
9.62	0.4465
9.70	0.4477
9.78	0.4489
9.86	0.4502
9.94	0.4507
10.02	0.4525
10.10	0.4537
10.18	0.4549
10.26	0.4560
10.33	0.4571
10.41	0.4583
10.49	0.4594
10.57	0.4605
10.65	0.4615
10.73	0.4627
10.81	0.4637
10.89	0.4648
10.97	0.4659
11.05	0.4669
11.13	0.4679
11.21	0.4689
11.29	0.4700
11.37	0.4710
11.45	0.4720
11.53	0.4730
11.61	0.4740
11.68	0.4750
11.76	0.4759
11.84	0.4769
11.92	0.4776
12.00	0.4782
